date,station_id,station_name,chl_a_observed,is_observed,source_observation_count,source_files,source_rows,chl_a_imputed,doy_kernel_climatology,harmonic_huber,pchip_short_gap,analog_residual,nearest_observation_gap_days,gap_length_days,imputation_cap,historical_source_observation_count,boundary_blend_days,imputation_method,is_imputed,is_short_gap_imputed,is_long_gap_imputed,imputation_uncertainty_proxy
2024-06-22,pucon,Pucón,,False,0,,,1.097991793074859,1.4559503769568962,0.9686873951705365,1.0285726258896004,-0.340370211391348,43.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-23,pucon,Pucón,,False,0,,,1.0597239984733435,1.4518871718570203,0.9619707765060805,1.0268639957106134,-0.4608474322494045,44.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-24,pucon,Pucón,,False,0,,,1.0453490272855455,1.4483629172591215,0.9565047852574701,1.025173890275981,-0.4985264892583954,45.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-25,pucon,Pucón,,False,0,,,1.0393934607495907,1.4438629671719172,0.9522549635130098,1.0235022086788492,-0.5052788141103604,46.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-26,pucon,Pucón,,False,0,,,1.0338152380178962,1.4415475767894956,0.9491855258545993,1.0218488500123646,-0.5167854190998954,47.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-27,pucon,Pucón,,False,0,,,1.022719931362251,1.4398886984371855,0.9472593475628547,1.0202137133696731,-0.5506745212059303,48.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-28,pucon,Pucón,,False,0,,,1.0211190439951454,1.4391502067579018,0.946437946894148,1.0185966978439212,-0.55387667236785,49.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-29,pucon,Pucón,,False,0,,,1.0361230050194137,1.437320431842873,0.9466814636147889,1.0169977025282548,-0.49650036359858646,50.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-06-30,pucon,Pucón,,False,0,,,1.0613499641964725,1.4357014864595117,0.947948636063256,1.0154166265158204,-0.4041769579550053,51.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-01,pucon,Pucón,,False,0,,,1.0976352686820867,1.4353753749967675,0.950196779076989,1.0138533688997642,-0.2762732054964487,52.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-02,pucon,Pucón,,False,0,,,1.1242831087822969,1.4351172872441451,0.9533817651635135,1.0123078287732326,-0.18394335306473958,53.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-03,pucon,Pucón,,False,0,,,1.2007964689738506,1.4350109265829294,0.9574580113139793,1.0107799052293716,0.0851867539222879,54.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-04,pucon,Pucón,,False,0,,,1.2614040241466016,1.4354140239564241,0.9623784738477923,1.0092694973613276,0.2954778112117171,55.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-05,pucon,Pucón,,False,0,,,1.3801184668327515,1.4368008470752867,0.9680946536369952,1.0077765042622469,0.7102626626963404,56.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-06,pucon,Pucón,,False,0,,,1.3046304001142417,1.4401004907055213,0.9745566139855757,1.0063008250252756,0.42643254171837724,57.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-07,pucon,Pucón,,False,0,,,1.2474285282780466,1.4437134586275688,0.9817130133292751,1.00484235874356,0.2064724283220412,58.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-08,pucon,Pucón,,False,0,,,1.1683428152254922,1.4470527116257106,0.9895111547734664,1.0034010045102466,-0.0917257586231727,59.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-09,pucon,Pucón,,False,0,,,1.1550458946425197,1.4500495469688293,0.9978970542984383,1.0019766614184813,-0.15483550274173563,60.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-10,pucon,Pucón,,False,0,,,1.1476267540229246,1.4539029350081314,1.0068155292319672,1.0005692285614105,-0.1994204444703822,61.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-11,pucon,Pucón,,False,0,,,1.1644183418718164,1.459388452449066,1.0162103083180893,0.9991786050321807,-0.16166282550725425,62.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-12,pucon,Pucón,,False,0,,,1.1825499830275483,1.4639450399861103,1.026024164399375,0.9978046899239374,-0.11751139672733081,63.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-13,pucon,Pucón,,False,0,,,1.2527054650617635,1.4688157372506452,1.0361990703797361,0.9964473823298279,0.11135709590158153,64.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-14,pucon,Pucón,,False,0,,,1.2651598777326265,1.4735468343026181,1.0466763787490478,0.9951065813429976,0.13413545300103105,65.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-15,pucon,Pucón,,False,0,,,1.2875862156119882,1.4800697571532537,1.0573970245342799,0.9937821860565933,0.18829949577388186,66.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-16,pucon,Pucón,,False,0,,,1.2506709173251842,1.4855025914919384,1.0683017511002777,0.9924740955637609,0.032745661678924724,67.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-17,pucon,Pucón,,False,0,,,1.266515693453435,1.4925048864067034,1.0793313577640853,0.9911822089576466,0.06201163054304672,68.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-18,pucon,Pucón,,False,0,,,1.2646616027060764,1.4991181324502325,1.0904269677181886,0.9899064253313969,0.028858108112413343,69.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-19,pucon,Pucón,,False,0,,,1.2822885199012313,1.5053914533690054,1.101530314289908,0.9886466437781581,0.06602401616241177,70.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-20,pucon,Pucón,,False,0,,,1.2596475765022308,1.511433636594494,1.1125840431067626,0.9874027633910764,-0.0400588968513723,71.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-21,pucon,Pucón,,False,0,,,1.2364990592300051,1.5178009706198967,1.1235320273020521,0.9861746832632978,-0.14856125266052306,72.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-22,pucon,Pucón,,False,0,,,1.2044878525122082,1.5242634965939112,1.1343196924925554,0.9849623024879688,-0.28875508258494076,73.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-23,pucon,Pucón,,False,0,,,1.1700589108261286,1.5311499562728819,1.1448943479023745,0.9837655201582356,-0.4382941658348942,74.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-24,pucon,Pucón,,False,0,,,1.194058804436061,1.5373901439641313,1.1552055197045348,0.9825842353672445,-0.37744550261807397,75.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-25,pucon,Pucón,,False,0,,,1.2370713991093867,1.5431220264035477,1.1652052824149972,0.9814183472081418,-0.24723514994754256,76.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-26,pucon,Pucón,,False,0,,,1.279486815112837,1.5492221184436428,1.1748485840110885,0.9802677547740735,-0.11959097687695762,77.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-27,pucon,Pucón,,False,0,,,1.2867780100300212,1.5554467704851545,1.1840935603653002,0.9791323571581861,-0.11723948492987334,78.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-28,pucon,Pucón,,False,0,,,1.3146311118428238,1.5618335970624262,1.1929018345911453,0.9780120534536257,-0.041343816832942935,79.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-29,pucon,Pucón,,False,0,,,1.3330848593177238,1.5681787886105867,1.2012387969934912,0.9769067427535386,0.001579897432545734,80.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-30,pucon,Pucón,,False,0,,,1.343528628845692,1.5745583694049805,1.2090738615020367,0.9758163241510712,0.01635814772854654,81.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-07-31,pucon,Pucón,,False,0,,,1.3496186290961358,1.5809019110590787,1.2163806947415077,0.9747406967393695,0.016232985060910136,82.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-01,pucon,Pucón,,False,0,,,1.3256688077192729,1.587644721527353,1.2231374142511717,0.9736797596115799,-0.0914719425108478,83.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-02,pucon,Pucón,,False,0,,,1.279759882091119,1.593920889348365,1.2293267528023295,0.9726334118608486,-0.2759610540913076,84.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-03,pucon,Pucón,,False,0,,,1.2834714520228059,1.5997543781909873,1.2349361862661388,0.971601552580322,-0.2816325654837425,85.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-04,pucon,Pucón,,False,0,,,1.3412490661370593,1.6065686669255184,1.2399580230439178,0.9705840808631463,-0.09575326524977612,86.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-05,pucon,Pucón,,False,0,,,1.363643716801244,1.6114894326643847,1.244389453674635,0.9695808958024675,-0.03141631268951801,87.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-06,pucon,Pucón,,False,0,,,1.4500570874240937,1.6178191243180504,1.2482325598650574,0.9685918964914322,0.2590695085263754,88.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-07,pucon,Pucón,,False,0,,,1.3791118592383476,1.624258077714401,1.251494282831412,0.9676169820231864,-0.01205869212144479,89.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-08,pucon,Pucón,,False,0,,,1.3756807247150582,1.6307797048372294,1.2541863514816651,0.9666560514908764,-0.04163784903044175,90.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-09,pucon,Pucón,,False,0,,,1.3732638681204123,1.6378299684353723,1.256325171588924,0.9657090039876487,-0.06817237066498495,91.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-10,pucon,Pucón,,False,0,,,1.3866791342980171,1.644553508038088,1.257931677694005,0.9647757386066492,-0.03686979997785235,92.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-11,pucon,Pucón,,False,0,,,1.4027397523005989,1.6512146308218698,1.2590311500151694,0.9638561544410243,0.004561914951745801,93.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-12,pucon,Pucón,,False,0,,,1.3605475007659353,1.657827282006106,1.2596529991231256,0.9629501505839204,-0.16143326362424304,94.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-13,pucon,Pucón,,False,0,,,1.3494859257220948,1.6657545432617036,1.2598305215493983,0.9620576261284836,-0.21868231273207425,95.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-14,pucon,Pucón,,False,0,,,1.3766070647154276,1.6734653670357997,1.2596006298280966,0.9611784801678601,-0.13864875641141855,96.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-15,pucon,Pucón,,False,0,,,1.4563310855309288,1.681462641737514,1.2590035607193883,0.9603126117951962,0.12901135513519177,97.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-16,pucon,Pucón,,False,0,,,1.4629051370300192,1.6901392130320023,1.2580825655244905,0.9594599201036383,0.1342644831886813,98.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-17,pucon,Pucón,,False,0,,,1.4280446438351178,1.6986664820761932,1.256883586476253,0.9586203041863324,-0.007834467839278452,99.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-18,pucon,Pucón,,False,0,,,1.416166614840039,1.7068969205061717,1.25545492317819,0.9577936631364251,-0.06694983152587297,100.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-19,pucon,Pucón,,False,0,,,1.3998936842930774,1.7157281745040376,1.2538468929722613,0.9569798960470622,-0.1428994706825158,101.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-20,pucon,Pucón,,False,0,,,1.520405475698117,1.7245897557491168,1.2521114889478608,0.9561789020113904,0.26973707303323685,102.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-21,pucon,Pucón,,False,0,,,1.587527212990088,1.7340251167627996,1.2503020390690354,0.9553905801225555,0.49050367455871957,103.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-22,pucon,Pucón,,False,0,,,1.432963323911936,1.743230147204329,1.248472869603093,0.9546148294737044,-0.07993295798455669,104.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-23,pucon,Pucón,,False,0,,,1.3133718909600793,1.7525598835489817,1.2466789756914398,0.9538515491579825,-0.5257818912418619,105.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-24,pucon,Pucón,,False,0,,,1.3525739798390919,1.7617734100884488,1.2449757015234433,0.9531006382685369,-0.40435087454564006,106.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-25,pucon,Pucón,,False,0,,,1.3631671656862883,1.7712427143677214,1.243418432167213,0.9523619958985133,-0.38581731025665317,107.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-26,pucon,Pucón,,False,0,,,1.3914748662434204,1.7802034941487892,1.242062298688355,0.9516355211410581,-0.3031071061976264,108.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-27,pucon,Pucón,,False,0,,,1.4459733323658988,1.7904503380527845,1.240961897759371,0.9509211130893176,-0.1299801662665677,109.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-28,pucon,Pucón,,False,0,,,1.4365380866235902,1.8004281587530233,1.2401710265384098,0.950218670836438,-0.18492385630288327,110.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-29,pucon,Pucón,,False,0,,,1.4597182265130644,1.8106520105276527,1.2397424331854752,0.9495280934755655,-0.12431696417758095,111.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-30,pucon,Pucón,,False,0,,,1.4684978009196399,1.8210912741897163,1.2397275829951255,0.9488492800998467,-0.11606094277329196,111.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-08-31,pucon,Pucón,,False,0,,,1.4565752416690874,1.8307574815988732,1.2401764397640895,0.9481821298024274,-0.18052617446943092,110.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-01,pucon,Pucón,,False,0,,,1.3996043124938857,1.8404707465110912,1.241137261686038,0.947526541676454,-0.40653117446000814,109.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-02,pucon,Pucón,,False,0,,,1.4229886498105866,1.8505388767884097,1.2426564107787308,0.946882414815073,-0.34693706082802367,108.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-03,pucon,Pucón,,False,0,,,1.6037516528585611,1.8609665860657179,1.2447781746046271,0.9462496483114301,0.273281846844386,107.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-04,pucon,Pucón,,False,0,,,1.8233877629216377,1.8708109255190084,1.247544598847519,0.9456281412586722,1.0329343194485596,106.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-05,pucon,Pucón,,False,0,,,1.835487502011325,1.881624737859165,1.2509953291565594,0.945017792749945,1.0485055921131248,105.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-06,pucon,Pucón,,False,0,,,1.6891878313521758,1.8933400527334487,1.2551674605662497,0.9444185018783954,0.4955955731698664,104.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-07,pucon,Pucón,,False,0,,,1.5754081773323885,1.9052213011588108,1.2600953927467322,0.9438301677371688,0.05765125996395099,103.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-08,pucon,Pucón,,False,0,,,1.6202049003485244,1.9171079614418254,1.265810689332904,0.9432526894194123,0.18519556233829124,102.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-09,pucon,Pucón,,False,0,,,1.6765858888720373,1.928988958352924,1.272341939622564,0.9426859660182715,0.3532505457373395,101.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-10,pucon,Pucón,,False,0,,,1.6536678513287524,1.9410744235432755,1.2797146210220043,0.9421298966268931,0.236740437233287,100.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-11,pucon,Pucón,,False,0,,,1.6656705226193844,1.9535413284880405,1.287950960750675,0.9415843803384231,0.24317718118427373,99.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-12,pucon,Pucón,,False,0,,,1.6130885614884567,1.965759997107323,1.2970697954931458,0.9410493162460078,0.018558659407045073,98.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-13,pucon,Pucón,,False,0,,,1.6660638003307946,1.9782540336166763,1.307086427904749,0.9405246034427934,0.16935846827510925,97.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-14,pucon,Pucón,,False,0,,,1.7019795226523722,1.9903572952501039,1.3180124791349075,0.9400101410219265,0.2591223423458412,96.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-15,pucon,Pucón,,False,0,,,1.6285206646679464,2.003206355345344,1.3298557368269999,0.9395058280765529,-0.044371416765238,95.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-16,pucon,Pucón,,False,0,,,1.540758981290075,2.0157086003625935,1.3426199983831488,0.9390115636998191,-0.3991655373202773,94.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-17,pucon,Pucón,,False,0,,,1.4770527049916435,2.028059002223112,1.3563049096436912,0.9385272469848712,-0.668697675999263,93.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-18,pucon,Pucón,,False,0,,,1.4661533720263387,2.0404695613698993,1.3709057995209684,0.9380527770248557,-0.7507481995688899,92.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-19,pucon,Pucón,,False,0,,,1.5165158719296055,2.05265007463976,1.3864135115417175,0.9375880529129187,-0.6144686707484323,91.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-20,pucon,Pucón,,False,0,,,1.6154947442588754,2.0647412739401863,1.4028142336872,0.9371329737422063,-0.30531827032214326,90.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-21,pucon,Pucón,,False,0,,,1.6813161511065164,2.0769626472147373,1.420089328370103,0.936687438605865,-0.11581245956304133,89.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-22,pucon,Pucón,,False,0,,,1.6091733780216222,2.089354080201967,1.438215164846056,0.936251346597041,-0.4203239327050496,88.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-23,pucon,Pucón,,False,0,,,1.4757281833403155,2.101925913698004,1.4571629568181572,0.9358245968088805,-0.945052750706764,87.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-24,pucon,Pucón,,False,0,,,1.5805938202410326,2.114957439751398,1.476898608447144,0.9354070883345296,-0.6205334819249189,86.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-25,pucon,Pucón,,False,0,,,1.617456527961263,2.127489350385418,1.4973825724182557,0.9349987202671352,-0.5385772892970463,85.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-26,pucon,Pucón,,False,0,,,1.6827362818733782,2.140168744034855,1.5185697241281986,0.9345993916998424,-0.3562116309524696,84.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-27,pucon,Pucón,,False,0,,,1.7537228936602425,2.15282773975703,1.5404092564302332,0.9342090017257987,-0.15411814970780716,83.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-28,pucon,Pucón,,False,0,,,1.7624108037641204,2.165173672445837,1.5628445996997418,0.9338274494381494,-0.17446518950793183,82.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-29,pucon,Pucón,,False,0,,,1.7501450653023112,2.177366948507572,1.58581337224347,0.9334546339300415,-0.26988019444794403,81.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-09-30,pucon,Pucón,,False,0,,,1.8542780706672957,2.1893462222136457,1.6092473662588602,0.9330904542946206,0.050390010775633466,80.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-01,pucon,Pucón,,False,0,,,1.7869599997343597,2.2012590436042054,1.6330725746415065,0.9327348096250334,-0.2419370703310699,79.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-02,pucon,Pucón,,False,0,,,1.6805344234520532,2.2125885478435108,1.657209263924705,0.9323875990144259,-0.6729759121011958,78.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-03,pucon,Pucón,,False,0,,,1.8458198243646113,2.223959106125917,1.6815720985020126,0.9320487215559445,-0.13395161065736047,77.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-04,pucon,Pucón,,False,0,,,1.7249575587904462,2.2352697006598703,1.7060703210196229,0.9317180763427355,-0.6168955425877145,76.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-05,pucon,Pucón,,False,0,,,1.767549468052881,2.2461154446743015,1.7306079934199128,0.931395562467945,-0.5150875202541421,75.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-06,pucon,Pucón,,False,0,,,1.7900671252099274,2.256611461762048,1.755084302562953,0.9310810790247193,-0.48413311375510126,74.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-07,pucon,Pucón,,False,0,,,1.8702668477274942,2.266685252281608,1.7793939336445679,0.9307745251062045,-0.24605781707311852,73.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-08,pucon,Pucón,,False,0,,,1.9708387220845627,2.276026124311675,1.803427513766803,0.9304757998055474,0.06669382457601156,72.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-09,pucon,Pucón,,False,0,,,1.9516292808053743,2.2846767392198055,1.8270721270032066,0.9301848022158935,-0.046399770042382035,71.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-10,pucon,Pucón,,False,0,,,1.9653434752711862,2.2930326545528885,1.850211901145616,0.9299014314303896,-0.04071550319746239,70.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-11,pucon,Pucón,,False,0,,,1.9584137403273398,2.300524425731072,1.872728665035243,0.9296255865421817,-0.10617858263034918,69.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-12,pucon,Pucón,,False,0,,,2.1973508005827007,2.307559860467634,1.8945026739882587,0.9293571666444164,0.7082603032010364,68.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-13,pucon,Pucón,,False,0,,,2.192506648821197,2.314779205792952,1.9154133993499058,0.9290960708302393,0.6525697193735542,67.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-14,pucon,Pucón,,False,0,,,2.212982097043167,2.3212071497862192,1.9353403766821133,0.9288421981927973,0.6901126827538474,66.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-15,pucon,Pucón,,False,0,,,2.266096068896036,2.3270764334589527,1.9541641055430037,0.9285954478252362,0.8466408874592306,65.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-16,pucon,Pucón,,False,0,,,2.2377666240650536,2.3325342604666126,1.9717669922925907,0.9283557188207027,0.7145188745999163,64.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-17,pucon,Pucón,,False,0,,,2.1652599368325913,2.3375670069420424,1.988034325900199,0.9281229102723427,0.4269931955659467,63.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-18,pucon,Pucón,,False,0,,,2.266664254501722,2.3421181333535595,2.0028552753809046,0.9278969212733025,0.7631943900294418,62.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-19,pucon,Pucón,,False,0,,,2.1980327819977994,2.346169072701067,2.0161238962962535,0.9276776509167285,0.4948956715509332,61.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-20,pucon,Pucón,,False,0,,,2.23450720924804,2.3497020580325727,2.0277401327631397,0.9274649982957668,0.6048924765675113,60.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-21,pucon,Pucón,,False,0,,,2.231510390428462,2.3524787665634066,2.0376108006658193,0.9272588625035636,0.5774654105693019,59.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-22,pucon,Pucón,,False,0,,,2.167373716880866,2.355480656954284,2.045650537296829,0.9270591426332655,0.33314481564343545,58.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-23,pucon,Pucón,,False,0,,,2.180179579517998,2.3578132067237134,2.0517827024935844,0.9268657377780185,0.36714493071864396,57.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
