station_id,station_name,model,horizon,target_data_class,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE
la_poza,La Poza,Chronos Large,19,gap_filled_or_missing_observation,18.0,26.143118944264582,0.2791478658464839,0.5283444575714634,-0.10594993145405188,0.3148195942873183,0.3837392362085465
la_poza,La Poza,Chronos Large,20,direct_observation,7.0,150.6552871759302,1.8518364508001162,1.36082197616004,1.0014511774608066,0.5894974985122681,1.0014511774608066
la_poza,La Poza,Chronos Large,20,gap_filled_or_missing_observation,18.0,25.167080774610877,0.30699203002410824,0.55406861490623,-0.12636153544146014,0.26898578609940704,0.382810739424929
la_poza,La Poza,Chronos Large,21,direct_observation,7.0,137.0752138368546,2.092512896833066,1.4465520719397094,1.066673659869603,0.7028916397094729,1.066673659869603
la_poza,La Poza,Chronos Large,21,gap_filled_or_missing_observation,18.0,26.006254004611844,0.349010842296957,0.5907713959705201,-0.12189588112274248,0.24042245424629727,0.4008435902020763
la_poza,La Poza,Chronos Large,22,direct_observation,7.0,134.27286760013484,2.1854406504491686,1.4783235946331805,1.0527984289441792,0.7361408710479737,1.0527984289441792
la_poza,La Poza,Chronos Large,22,gap_filled_or_missing_observation,18.0,26.365874066530065,0.3880370535024443,0.6229262022924098,-0.11680358617237523,0.19553241723142056,0.41357027367720234
la_poza,La Poza,Chronos Large,23,direct_observation,7.0,170.65750387724884,2.414741882494771,1.5539439766268186,0.9900995322636196,0.550264310836792,1.0810487191336495
la_poza,La Poza,Chronos Large,23,gap_filled_or_missing_observation,18.0,27.499808250228995,0.427661734030657,0.6539585109398431,-0.1397427240992379,0.31008852998756165,0.43816696357373314
la_poza,La Poza,Chronos Large,24,direct_observation,8.0,185.19504167667108,2.905063052432129,1.7044245516983523,0.6856039737462998,0.953878617286682,1.2793494411706923
la_poza,La Poza,Chronos Large,24,gap_filled_or_missing_observation,17.0,26.3784834161562,0.24080925951978618,0.4907232005110276,-0.05407715305530762,0.3038274564157959,0.3608344650972555
la_poza,La Poza,Chronos Large,25,direct_observation,7.0,225.9452979996849,2.964300364887872,1.7217143679739308,0.6722268226487297,0.9236065530776978,1.276302535533905
la_poza,La Poza,Chronos Large,25,gap_filled_or_missing_observation,18.0,29.731258313170393,0.26612585684657225,0.5158738768793902,-0.01675739975724759,0.3149817040804481,0.38926072797563754
la_poza,La Poza,Chronos Large,26,direct_observation,8.0,194.67859864518022,2.8058603270323372,1.6750702454023645,0.7765630723834038,0.9778698587417601,1.278310433447361
la_poza,La Poza,Chronos Large,26,gap_filled_or_missing_observation,17.0,27.054696503418405,0.25995793080177304,0.5098606974476195,-0.0386289924577356,0.2887304913742583,0.36171123153871404
la_poza,La Poza,Chronos Large,27,direct_observation,8.0,235.6930592124266,2.958173341981023,1.719934109778925,0.9168795996904373,0.9535289225578307,1.3494723786115648
la_poza,La Poza,Chronos Large,27,gap_filled_or_missing_observation,17.0,28.466665606692498,0.2830677563169024,0.5320411227686281,-0.028649913726985804,0.2912106270683632,0.37484748273419544
la_poza,La Poza,Chronos Large,28,direct_observation,8.0,259.17657367561674,3.7183349137828134,1.9282984503916434,0.7719525859355927,1.212536561489105,1.5640522887706756
la_poza,La Poza,Chronos Large,28,gap_filled_or_missing_observation,17.0,28.569088020417226,0.3074955253885722,0.5545227906845419,-0.024052326562609857,0.28160490042450625,0.37718980704202254
la_poza,La Poza,Chronos Large,29,direct_observation,8.0,231.41469511781332,3.445944570584859,1.8563255561955878,0.7906901408433912,1.1025255637168883,1.4811838117837905
la_poza,La Poza,Chronos Large,29,gap_filled_or_missing_observation,17.0,28.778835811470714,0.3186280161411584,0.5644714484729572,-0.020357988139326204,0.2446404641135791,0.3866291702885507
la_poza,La Poza,Chronos Large,30,direct_observation,7.0,208.0800871333833,3.4484425179322584,1.8569982546928412,0.9056086507524762,1.2953590173721312,1.5417411390032085
la_poza,La Poza,Chronos Large,30,gap_filled_or_missing_observation,18.0,27.989227357088907,0.3113641059923437,0.5580000949752103,-0.02503687726618299,0.30242438929067306,0.3750942159535888
la_poza,La Poza,TimesFM,1,direct_observation,7.0,14.148002521736725,0.014278017097880806,0.11949065694806772,0.08638626561846059,0.10576478195190431,0.10314564813886377
la_poza,La Poza,TimesFM,1,gap_filled_or_missing_observation,18.0,6.6957478150903595,0.03599703197198102,0.18972883800830337,-0.026788095453345255,0.04412013743181187,0.09772087098312067
la_poza,La Poza,TimesFM,2,direct_observation,6.0,21.33000715154253,0.07424383328358734,0.2724772160816154,0.13099100367228186,0.25714232921600333,0.2345331751505533
la_poza,La Poza,TimesFM,2,gap_filled_or_missing_observation,19.0,9.584370070255346,0.042139261419137396,0.20527849721570302,-0.03558572914537552,0.09896974113970025,0.13161868899027082
la_poza,La Poza,TimesFM,3,direct_observation,6.0,40.32147460976068,0.23451334094366952,0.48426577511080576,0.2391605126063029,0.4327243843078613,0.4234416087468465
la_poza,La Poza,TimesFM,3,gap_filled_or_missing_observation,19.0,12.225524368325285,0.0512240106132496,0.22632722022162866,-0.05401558495741243,0.12785321694358187,0.16561262272655794
la_poza,La Poza,TimesFM,4,direct_observation,6.0,56.5547176731995,0.40042954423436755,0.6327950254500802,0.45272040875752767,0.4221973600387574,0.46393105951944996
la_poza,La Poza,TimesFM,4,gap_filled_or_missing_observation,19.0,12.291506511731495,0.051203366044808706,0.22628160783591914,-0.04150195090354187,0.1266891333656318,0.1653429477686645
la_poza,La Poza,TimesFM,5,direct_observation,6.0,73.2776028768693,0.33723579046044155,0.5807200620440468,0.45298735141754154,0.5119028482437133,0.47390169938405363
la_poza,La Poza,TimesFM,5,gap_filled_or_missing_observation,19.0,13.42187204444488,0.0651845749892455,0.25531270040725645,-0.07397786245000754,0.15141099479697384,0.18473281699958408
la_poza,La Poza,TimesFM,6,direct_observation,6.0,126.20968240556716,0.329891564951361,0.5743618763039213,0.4281195027033487,0.4241326837539672,0.4748779325485229
la_poza,La Poza,TimesFM,6,gap_filled_or_missing_observation,19.0,15.47051806667529,0.0772705594562068,0.2779758253089768,-0.09927725189553395,0.17889164289204218,0.2178492998550892
la_poza,La Poza,TimesFM,7,direct_observation,6.0,79.61167786754012,0.4190939783392717,0.6473746815710911,0.49740264701843273,0.7148785152435304,0.549693463643392
la_poza,La Poza,TimesFM,7,gap_filled_or_missing_observation,19.0,15.649543247039094,0.08459217779450168,0.29084734448590327,-0.08958335058191416,0.14227103588487344,0.22113957194646225
la_poza,La Poza,TimesFM,8,direct_observation,6.0,57.684862487818066,0.3901713594878504,0.6246369821647213,0.47316285101572664,0.6214640073776244,0.5207621806462607
la_poza,La Poza,TimesFM,8,gap_filled_or_missing_observation,19.0,15.267798496660086,0.09527480535530246,0.30866617138148206,-0.08151628776259928,0.1740776854876126,0.22209850941514847
la_poza,La Poza,TimesFM,9,direct_observation,6.0,76.07154338655526,0.44994434681831147,0.6707789105348434,0.38744746081034337,0.31298625946044917,0.5296353289286295
la_poza,La Poza,TimesFM,9,gap_filled_or_missing_observation,19.0,16.262988356219658,0.1062046204518514,0.32589050377673084,-0.09763509921713945,0.2242236472219341,0.24081792241654293
la_poza,La Poza,TimesFM,10,direct_observation,7.0,87.7006813897203,0.6469844622601577,0.8043534436180141,0.2923173569270543,0.8625105381011964,0.6880814337049213
la_poza,La Poza,TimesFM,10,gap_filled_or_missing_observation,18.0,15.883105821203259,0.08707999478566726,0.29509319677970763,-0.08290503645981,0.1948865502668345,0.21679461491851595
la_poza,La Poza,TimesFM,11,direct_observation,6.0,119.88160745059272,0.842350261299239,0.917796416041836,0.47215400727589923,0.83389995098114,0.7740561704635619
la_poza,La Poza,TimesFM,11,gap_filled_or_missing_observation,19.0,17.793928933926097,0.10821883832267364,0.3289663179151836,-0.11556433555834203,0.19527947716616878,0.23830061200967556
la_poza,La Poza,TimesFM,12,direct_observation,7.0,82.95756574137158,0.7130611852090339,0.8444295028059086,0.3998112757546561,0.33325431442260744,0.6475556022099086
