run_id,station_id,station_name,model,model_family,model_identifier,model_version,origin_date,target_date,horizon,context_start,context_end,context_length_used,y_true,y_true_observed,y_pred,q10,q50,q90,target_is_direct_observation,target_is_imputed,target_imputation_method,target_is_iqr_outlier,target_is_outlier_removed,prediction_source,training_site,evaluation_site,interval_method,interval_role,q10_display,q50_display,q90_display,interval_display_note
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-05-26,7,2022-08-22,2024-05-19,637,0.7909136694601437,,1.0104715824127195,0.6755120754241943,1.0104715824127195,1.540769100189209,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.6755120754241943,1.0104715824127195,1.540769100189209,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-09,7,2022-08-22,2024-06-02,651,0.9337816135370316,,0.997391939163208,0.76845383644104,0.997391939163208,1.4287970066070557,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.76845383644104,0.997391939163208,1.4287970066070557,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-06-23,7,2022-08-22,2024-06-16,665,0.8498762765185655,,1.0821740627288818,0.8091742992401123,1.0821740627288818,1.4983510971069336,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8091742992401123,1.0821740627288818,1.4983510971069336,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-07,7,2022-08-22,2024-06-30,679,1.0384524427805084,,0.9121029376983644,0.7107536792755127,0.9121029376983644,1.3181629180908203,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.7107536792755127,0.9121029376983644,1.3181629180908203,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-07-21,7,2022-08-22,2024-07-14,693,0.9552857935676412,,1.0975568294525146,0.8243300914764404,1.0975568294525146,1.5152394771575928,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8243300914764404,1.0975568294525146,1.5152394771575928,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-08-04,7,2022-08-22,2024-07-28,707,0.8939985214519526,,1.0107932090759275,0.7764770984649658,1.0107932090759275,1.3179495334625244,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.7764770984649658,1.0107932090759275,1.3179495334625244,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-08-18,7,2022-08-22,2024-08-11,721,1.036725022674532,,1.0982162952423096,0.8514635562896729,1.0982162952423096,1.419067621231079,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8514635562896729,1.0982162952423096,1.419067621231079,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-09-01,7,2022-08-22,2024-08-25,735,1.223079660842462,,1.0912163257598877,0.8044438362121582,1.0912163257598877,1.4402227401733398,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8044438362121582,1.0912163257598877,1.4402227401733398,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-09-15,7,2022-08-22,2024-09-08,749,1.3798248313140729,,1.358123540878296,0.8943490982055664,1.358123540878296,1.8163399696350095,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8943490982055664,1.358123540878296,1.8163399696350095,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-29,7,2022-08-22,2024-09-22,763,1.376430896595819,,1.1173663139343262,0.8406169414520264,1.1173663139343262,1.409658670425415,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.8406169414520264,1.1173663139343262,1.409658670425415,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-10-13,7,2022-08-22,2024-10-06,777,1.8628488893058353,,1.5779085159301758,1.1781141757965088,1.5779085159301758,1.928079605102539,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,1.1781141757965088,1.5779085159301758,1.928079605102539,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-10-27,7,2022-08-22,2024-10-20,791,1.7923348038788725,,1.6929652690887451,1.2865891456604004,1.6929652690887451,2.0919830799102783,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,1.2865891456604004,1.6929652690887451,2.0919830799102783,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-11-10,7,2022-08-22,2024-11-03,805,1.738545867549986,,1.696897268295288,1.4845056533813477,1.696897268295288,1.952516794204712,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,1.4845056533813477,1.696897268295288,1.952516794204712,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-17,2024-11-24,7,2022-08-22,2024-11-17,819,1.140468177393455,,1.5542292594909668,1.1582362651824951,1.5542292594909668,1.8636462688446045,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,1.1582362651824951,1.5542292594909668,1.8636462688446045,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-12-01,2024-12-08,7,2022-08-22,2024-12-01,833,1.0161535970880582,,0.980504035949707,0.6323788166046143,0.980504035949707,1.3495807647705078,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza,cached_foundation_model_quantiles,evaluation,0.6323788166046143,0.980504035949707,1.3495807647705078,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2023-12-31,2024-01-07,7,2021-07-28,2023-12-31,887,1.4579096217288583,,1.503349542617798,1.144340991973877,1.503349542617798,1.837313532829285,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.144340991973877,1.503349542617798,1.837313532829285,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-01-14,2024-01-21,7,2021-07-28,2024-01-14,901,2.2150557302989333,,1.7627273797988892,1.2020540237426758,1.7627273797988892,2.1665782928466797,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.2020540237426758,1.7627273797988892,2.1665782928466797,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-01-28,2024-02-04,7,2021-07-28,2024-01-28,915,3.592031348633422,,3.269126892089844,2.0254905223846436,3.269126892089844,4.8593645095825195,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,2.0254905223846436,3.269126892089844,4.8593645095825195,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-11,2024-02-18,7,2021-07-28,2024-02-11,929,2.796,2.796,3.4337353706359863,1.812150239944458,3.4337353706359863,5.1288557052612305,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.812150239944458,3.4337353706359863,5.1288557052612305,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-25,2024-03-03,7,2021-07-28,2024-02-25,943,1.021,1.021,1.4860928058624268,0.920427680015564,1.4860928058624268,2.4747512340545654,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.920427680015564,1.4860928058624268,2.4747512340545654,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-10,2024-03-17,7,2021-07-28,2024-03-10,957,0.54,0.54,0.5088543891906738,0.107072114944458,0.5088543891906738,1.105959177017212,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.107072114944458,0.5088543891906738,1.105959177017212,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-24,2024-03-31,7,2021-07-28,2024-03-24,971,0.696,0.696,0.6463537216186523,0.2515037059783935,0.6463537216186523,1.093820095062256,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.2515037059783935,0.6463537216186523,1.093820095062256,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-07,2024-04-14,7,2021-07-28,2024-04-07,985,0.356,0.356,1.039218783378601,0.6157320737838745,1.039218783378601,1.596180081367493,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.6157320737838745,1.039218783378601,1.596180081367493,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-21,2024-04-28,7,2021-07-28,2024-04-21,999,0.698,0.698,1.5823153257369995,0.8625151515007019,1.5823153257369995,2.439866781234741,True,False,observed,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.8625151515007019,1.5823153257369995,2.439866781234741,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-05,2024-05-12,7,2021-07-28,2024-05-05,1013,1.269171597710892,,0.9905865788459778,0.2964564561843872,0.9905865788459778,2.150917053222656,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.2964564561843872,0.9905865788459778,2.150917053222656,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-05-26,7,2021-07-31,2024-05-19,1024,1.3115698931299236,,1.3045063018798828,0.8351696729660034,1.3045063018798828,1.8970249891281128,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.8351696729660034,1.3045063018798828,1.8970249891281128,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
