station_id,station_name,model,horizon,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE,evaluation_subset
la_poza,La Poza,TimesFM,2,6.0,31.103510470432443,0.13000467828927123,0.36056161510797463,0.06310228681564338,0.36237083387374897,0.33926924435297656,observed_targets_only
la_poza,La Poza,TimesFM,3,6.0,41.601811859294315,0.3347224277278869,0.5785520095271357,0.16725869448979694,0.49233455753326416,0.49067048883438114,observed_targets_only
la_poza,La Poza,TimesFM,4,6.0,60.91931428346202,0.48114020722166945,0.693642708619985,0.3702120235761006,0.4768174777030945,0.5429209599494934,observed_targets_only
la_poza,La Poza,TimesFM,5,6.0,70.73297214301796,0.41006576169544545,0.6403637729411662,0.37752087752024327,0.4599030694961549,0.5075083796183267,observed_targets_only
la_poza,La Poza,TimesFM,6,6.0,132.5435328107231,0.3981245315027442,0.6309711019553464,0.38289543215433747,0.4696379561424255,0.5175381914774576,observed_targets_only
la_poza,La Poza,TimesFM,7,6.0,84.22969837339532,0.4792191095383595,0.6922565344858504,0.4356585531234742,0.5346406569480897,0.6007051849365235,observed_targets_only
la_poza,La Poza,TimesFM,8,6.0,60.31906026571864,0.4172214757462955,0.6459268346696052,0.39969174194335944,0.4141851534843445,0.5518139355977377,observed_targets_only
la_poza,La Poza,TimesFM,9,6.0,72.13036350147895,0.3956084575733045,0.6289741310843432,0.30739258162180577,0.5350070643424987,0.5434789845148722,observed_targets_only
la_poza,La Poza,TimesFM,10,7.0,79.30502599048594,0.5274221505523268,0.7262383565691961,0.3555945504052299,0.4876533508300781,0.5926750206266131,observed_targets_only
la_poza,La Poza,TimesFM,11,6.0,105.5699081299565,0.8680317809014019,0.9316822317192712,0.5423756499290467,0.8186151695251465,0.851327113946279,observed_targets_only
la_poza,La Poza,TimesFM,12,7.0,75.6622046607723,0.8020301660038337,0.895561369200254,0.4731260106222969,0.7748724460601809,0.7572612443651472,observed_targets_only
la_poza,La Poza,TimesFM,13,7.0,89.8406468724362,1.1063412668127788,1.0518275841661402,0.6349094231469291,0.9346666240692141,0.8553471874509538,observed_targets_only
la_poza,La Poza,TimesFM,14,7.0,90.69808473793589,1.040356406196144,1.0199786302644502,0.47485866832733153,0.44929656982421873,0.7316451335634504,observed_targets_only
la_poza,La Poza,TimesFM,15,7.0,87.05442390756545,0.9880273913945128,0.9939956697061174,0.529077625819615,0.511078826904297,0.74892665209089,observed_targets_only
la_poza,La Poza,TimesFM,16,6.0,58.95002968678904,0.8387435753469838,0.9158294466476735,0.5183441457748413,0.5024298620223999,0.6533345425923666,observed_targets_only
la_poza,La Poza,TimesFM,17,6.0,50.667448512952774,0.8810197453390116,0.9386265206880805,0.6209291763305664,0.4375837979316711,0.6545112298329672,observed_targets_only
la_poza,La Poza,TimesFM,18,7.0,71.18097582501527,1.1646409749823914,1.0791853293027993,0.7378816787174772,0.29248925876617426,0.7696470862797329,observed_targets_only
la_poza,La Poza,TimesFM,19,7.0,75.01313143289046,1.076589671531561,1.0375883921534401,0.7340437498092651,0.5234554824829102,0.7564752828053065,observed_targets_only
la_poza,La Poza,TimesFM,20,7.0,117.6231270023077,1.2185985469984673,1.1039015114576423,0.7926826393944877,0.5360173463821412,0.8609784100396292,observed_targets_only
la_poza,La Poza,TimesFM,21,7.0,108.4759310650026,1.4980841767320625,1.2239624899203663,0.8517816301073348,0.6165326156616211,0.9431325318472725,observed_targets_only
la_poza,La Poza,TimesFM,22,7.0,106.9765947221194,1.570717478314109,1.2532826809280135,0.8277019647870747,0.6347524166107178,0.9436314877101355,observed_targets_only
la_poza,La Poza,TimesFM,23,7.0,144.74708045389738,1.6891834909990793,1.2996859201357378,0.7660738570349557,0.7049660205841064,1.0255570524760655,observed_targets_only
la_poza,La Poza,TimesFM,24,8.0,160.51103497344948,2.4754708457424766,1.573362909739033,0.4697457377910613,0.7428234624862671,1.2741328217983245,observed_targets_only
la_poza,La Poza,TimesFM,25,7.0,210.05207233847406,2.699103068293994,1.64289472221868,0.5275107386452812,0.8333674411773682,1.4138911285400388,observed_targets_only
la_poza,La Poza,TimesFM,26,8.0,163.1688681721031,2.375157793563618,1.541154694884202,0.5658665465116501,0.7413922877311707,1.2282953227758409,observed_targets_only
la_poza,La Poza,TimesFM,27,8.0,194.59589825954592,2.497032930782223,1.5802002818574052,0.7074924314022065,0.8048583436012268,1.2759599730968476,observed_targets_only
la_poza,La Poza,TimesFM,28,8.0,216.70361390388018,3.373513033978602,1.8367125616107172,0.5695757434368134,0.8513141999244691,1.511016785144806,observed_targets_only
la_poza,La Poza,TimesFM,29,8.0,189.3698584807711,3.0816334071512843,1.7554581758479135,0.596618833065033,0.7584362564086914,1.4010554168224336,observed_targets_only
la_poza,La Poza,TimesFM,30,7.0,158.88045737113708,2.955979508834382,1.7192962248648085,0.6246963025501797,0.7408154869079591,1.3645927316120692,observed_targets_only
pucon,Pucón,Chronos Large,1,7.0,10.475370086431747,0.07985863163561478,0.28259269565155926,0.13352723431587218,0.07464885330200205,0.16762570677484787,observed_targets_only
pucon,Pucón,Chronos Large,2,7.0,27.030798819656866,0.20159506176984676,0.4489933872228485,0.1986780717372894,0.2454823331832885,0.34368717380932395,observed_targets_only
pucon,Pucón,Chronos Large,3,7.0,36.57186277949972,0.44842600546994943,0.6696461793140833,0.3122072395597186,0.4356636838912964,0.4629978402001517,observed_targets_only
pucon,Pucón,Chronos Large,4,7.0,58.54934627477307,0.7109463567575655,0.8431763497380399,0.45241760628564026,0.37055255126953135,0.5667858699389867,observed_targets_only
pucon,Pucón,Chronos Large,5,7.0,73.92801972084887,0.5983645377283576,0.773540262512791,0.49484608602523805,0.22978214263916014,0.5714306931495666,observed_targets_only
pucon,Pucón,Chronos Large,6,6.0,149.20928800514358,0.6568742799907755,0.810477809684371,0.6380330545107523,0.7624238629341125,0.6645552306175232,observed_targets_only
pucon,Pucón,Chronos Large,7,6.0,92.28687120659175,0.8001768654699286,0.8945260563392934,0.6969633438984553,0.778195547103882,0.7223954167763392,observed_targets_only
pucon,Pucón,Chronos Large,8,6.0,67.29034547395217,0.7429390264908351,0.8619391083428313,0.6686741374731063,0.6789011826515198,0.6794004794359209,observed_targets_only
pucon,Pucón,Chronos Large,9,6.0,82.11223061201781,0.6918117681696305,0.8317522276313004,0.591926350514094,0.6374751477241516,0.6469445118109385,observed_targets_only
pucon,Pucón,Chronos Large,10,7.0,96.17377382901381,1.0244936624355976,1.012172743377136,0.4555803287369865,1.1262831287384034,0.8250968871116638,observed_targets_only
pucon,Pucón,Chronos Large,11,6.0,127.06012145621284,1.1886706095930113,1.0902617160998598,0.6473737417856853,0.8167029461860656,0.8637761414845784,observed_targets_only
pucon,Pucón,Chronos Large,12,7.0,83.78976647945571,1.0501673747783964,1.024776743870779,0.601509400163378,0.17761418914794924,0.681786356449127,observed_targets_only
pucon,Pucón,Chronos Large,13,7.0,106.41611164618877,1.2533217885599242,1.119518552128514,0.762461046900068,0.5240796566009522,0.8269128702708654,observed_targets_only
pucon,Pucón,Chronos Large,14,7.0,120.13380979360859,1.5373887365685712,1.2399148102061575,0.6178837089538575,0.7605645256042481,0.9209234850747245,observed_targets_only
pucon,Pucón,Chronos Large,15,7.0,111.1893312005719,1.393449240918618,1.1804445098854153,0.6778312007359096,0.3558676319122309,0.8420758160182407,observed_targets_only
pucon,Pucón,Chronos Large,16,7.0,87.90822921397708,1.1387084848685485,1.0671028464344703,0.7279996869223458,0.343509485244751,0.7599758303506035,observed_targets_only
pucon,Pucón,Chronos Large,17,7.0,94.25945410988368,1.054198632638083,1.026741755573466,0.8289143789155141,0.5226923961639405,0.8289143789155141,observed_targets_only
pucon,Pucón,Chronos Large,18,8.0,115.3123263595627,1.2790749504827708,1.130961958017497,0.937941997885704,0.7749649415016175,0.937941997885704,observed_targets_only
pucon,Pucón,Chronos Large,19,8.0,126.71213449213377,1.3046912407240556,1.1422308176214016,0.948101309478283,0.7529388179779053,0.948101309478283,observed_targets_only
pucon,Pucón,Chronos Large,20,7.0,203.30094581254596,1.652162511430425,1.2853647386755345,1.0238693443707054,1.0151261386871337,1.0238693443707054,observed_targets_only
