run_id,station_id,station_name,model,model_family,model_identifier,model_version,origin_date,target_date,horizon,context_start,context_end,context_length_used,y_true,y_true_observed,y_pred,q10,q50,q90,target_is_direct_observation,target_is_imputed,target_imputation_method,target_is_iqr_outlier,target_is_outlier_removed,prediction_source,training_site,evaluation_site
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-01-28,2024-02-11,14,2021-07-28,2024-01-28,915,3.858,3.858,3.2344586849212646,1.5815839767456057,3.2344586849212646,5.800082683563232,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-01-28,2024-02-25,28,2021-07-28,2024-01-28,915,1.448,1.448,2.90771484375,1.2074580192565918,2.90771484375,6.373939037322998,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-11,2024-02-12,1,2021-07-28,2024-02-11,929,3.533,3.533,3.6436612606048584,3.041609287261963,3.6436612606048584,4.220392227172852,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-11,2024-02-18,7,2021-07-28,2024-02-11,929,2.796,2.796,3.4337353706359863,1.812150239944458,3.4337353706359863,5.1288557052612305,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-11,2024-02-25,14,2021-07-28,2024-02-11,929,1.448,1.448,3.1016647815704346,1.3054814338684082,3.1016647815704346,5.5036163330078125,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-11,2024-03-10,28,2021-07-28,2024-02-11,929,0.356,0.356,2.612258195877075,1.0902140140533447,2.612258195877075,5.4763031005859375,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-25,2024-02-26,1,2021-07-28,2024-02-25,943,1.504,1.504,1.4033321142196655,1.0547012090682983,1.4033321142196655,1.8803385496139529,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-25,2024-03-03,7,2021-07-28,2024-02-25,943,1.021,1.021,1.4860928058624268,0.920427680015564,1.4860928058624268,2.4747512340545654,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-25,2024-03-10,14,2021-07-28,2024-02-25,943,0.356,0.356,1.5493285655975342,0.9216181635856628,1.5493285655975342,2.756359338760376,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-02-25,2024-03-24,28,2021-07-28,2024-02-25,943,0.442,0.442,1.547844648361206,0.9271642565727234,1.547844648361206,2.937121868133545,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-10,2024-03-11,1,2021-07-28,2024-03-10,957,0.363,0.363,0.3462973833084106,0.1487718820571899,0.3462973833084106,0.6120513677597046,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-10,2024-03-17,7,2021-07-28,2024-03-10,957,0.54,0.54,0.5088543891906738,0.107072114944458,0.5088543891906738,1.105959177017212,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-10,2024-03-24,14,2021-07-28,2024-03-10,957,0.442,0.442,0.6652836799621582,0.1464715003967285,0.6652836799621582,1.506621479988098,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-10,2024-04-07,28,2021-07-28,2024-03-10,957,0.975,0.975,0.8488015532493591,0.209378957748413,0.8488015532493591,2.1069071292877197,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-24,2024-03-25,1,2021-07-28,2024-03-24,971,0.546,0.546,0.6005344390869141,0.3948642015457153,0.6005344390869141,0.8176316022872925,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-24,2024-03-31,7,2021-07-28,2024-03-24,971,0.696,0.696,0.6463537216186523,0.2515037059783935,0.6463537216186523,1.093820095062256,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-24,2024-04-07,14,2021-07-28,2024-03-24,971,0.975,0.975,0.7586014270782471,0.2502715587615967,0.7586014270782471,1.440993309020996,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-03-24,2024-04-21,28,2021-07-28,2024-03-24,971,1.569,1.569,0.9137140512466432,0.3103806972503662,0.9137140512466432,1.9563966989517212,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-07,2024-04-08,1,2021-07-28,2024-04-07,985,0.84,0.84,1.0196917057037354,0.8165233135223389,1.0196917057037354,1.2201743125915527,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-07,2024-04-14,7,2021-07-28,2024-04-07,985,0.356,0.356,1.039218783378601,0.6157320737838745,1.039218783378601,1.596180081367493,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-07,2024-04-21,14,2021-07-28,2024-04-07,985,1.569,1.569,1.0802466869354248,0.5793956518173218,1.0802466869354248,1.9071911573410032,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-07,2024-05-05,28,2021-07-28,2024-04-07,985,0.731,0.731,1.1818912029266355,0.5300048589706421,1.1818912029266355,2.6685662269592285,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-21,2024-04-22,1,2021-07-28,2024-04-21,999,1.508,1.508,1.6534730195999146,1.3320863246917725,1.6534730195999146,1.9615583419799805,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-21,2024-04-28,7,2021-07-28,2024-04-21,999,0.698,0.698,1.5823153257369995,0.8625151515007019,1.5823153257369995,2.439866781234741,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-21,2024-05-05,14,2021-07-28,2024-04-21,999,0.731,0.731,1.5979710817337036,0.734826922416687,1.5979710817337036,2.916311740875244,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-04-21,2024-05-19,28,2021-07-28,2024-04-21,999,1.3045931927470418,,1.61441171169281,0.6822713613510132,1.61441171169281,3.451571226119995,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-05,2024-05-06,1,2021-07-28,2024-05-05,1013,0.802,0.802,0.8262079954147339,0.5424202680587769,0.8262079954147339,1.140834093093872,True,False,observed,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-05,2024-05-12,7,2021-07-28,2024-05-05,1013,1.269171597710892,,0.9905865788459778,0.2964564561843872,0.9905865788459778,2.150917053222656,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-05,2024-05-19,14,2021-07-28,2024-05-05,1013,1.3045931927470418,,1.105224609375,0.3290843963623047,1.105224609375,2.6100540161132812,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-05,2024-06-02,28,2021-07-28,2024-05-05,1013,1.399916893616373,,1.1135215759277344,0.3685518503189087,1.1135215759277344,2.826915979385376,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-05-20,1,2021-07-31,2024-05-19,1024,1.3118160587213568,,1.3403303623199463,1.1162503957748413,1.3403303623199463,1.5239707231521606,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-05-26,7,2021-07-31,2024-05-19,1024,1.3115698931299236,,1.3045063018798828,0.8351696729660034,1.3045063018798828,1.8970249891281128,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-06-02,14,2021-07-31,2024-05-19,1024,1.399916893616373,,1.274864912033081,0.7409799098968506,1.274864912033081,2.2316620349884033,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-05-19,2024-06-16,28,2021-07-31,2024-05-19,1024,1.2121806689006256,,1.3591233491897583,0.7131531238555908,1.3591233491897583,2.9797468185424805,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-03,1,2021-08-14,2024-06-02,1024,1.4134911471022216,,1.3987596035003662,1.2915120124816897,1.3987596035003662,1.4844387769699097,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-09,7,2021-08-14,2024-06-02,1024,1.2810420149474748,,1.4026789665222168,1.0811474323272705,1.4026789665222168,1.834359884262085,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-16,14,2021-08-14,2024-06-02,1024,1.2121806689006256,,1.357609510421753,0.9243950843811036,1.357609510421753,2.237290620803833,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-30,28,2021-08-14,2024-06-02,1024,1.0613499641964723,,1.391872525215149,0.8455615043640137,1.391872525215149,3.09517502784729,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-06-17,1,2021-08-28,2024-06-16,1024,1.153859938811772,,1.1695396900177002,1.0307596921920776,1.1695396900177002,1.2990703582763672,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-06-23,7,2021-08-28,2024-06-16,1024,1.0597239984733435,,1.21368408203125,0.931739330291748,1.21368408203125,1.81460964679718,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-06-30,14,2021-08-28,2024-06-16,1024,1.0613499641964723,,1.215803623199463,0.8766095638275146,1.215803623199463,2.392620801925659,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-07-14,28,2021-08-28,2024-06-16,1024,1.2651598777326265,,1.321568489074707,0.8592278957366943,1.321568489074707,3.573893785476685,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-01,1,2021-09-11,2024-06-30,1024,1.0976352686820867,,1.0691232681274414,0.9809128046035768,1.0691232681274414,1.1970534324645996,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-07,7,2021-09-11,2024-06-30,1024,1.2474285282780466,,1.1135292053222656,0.8673386573791504,1.1135292053222656,1.6886876821517944,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-14,14,2021-09-11,2024-06-30,1024,1.2651598777326265,,1.1197552680969238,0.779860258102417,1.1197552680969238,2.195697069168091,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-28,28,2021-09-11,2024-06-30,1024,1.3146311118428238,,1.1656715869903564,0.7324445247650146,1.1656715869903564,2.937346935272217,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-07-15,1,2021-09-25,2024-07-14,1024,1.2875862156119882,,1.2282593250274658,1.143312931060791,1.2282593250274658,1.379729986190796,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-07-21,7,2021-09-25,2024-07-14,1024,1.2364990592300051,,1.2248543500900269,0.9686301946640016,1.2248543500900269,1.8050779104232788,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-07-28,14,2021-09-25,2024-07-14,1024,1.3146311118428238,,1.2165342569351196,0.9073063135147096,1.2165342569351196,2.2094390392303467,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-08-11,28,2021-09-25,2024-07-14,1024,1.4027397523005989,,1.2812821865081787,0.8107485771179199,1.2812821865081787,3.3046555519104004,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-07-29,1,2021-10-09,2024-07-28,1024,1.3330848593177238,,1.2772643566131592,1.197380304336548,1.2772643566131592,1.4128592014312744,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-08-04,7,2021-10-09,2024-07-28,1024,1.3412490661370593,,1.2693556547164917,1.0415738821029663,1.2693556547164917,1.8046574592590332,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-08-11,14,2021-10-09,2024-07-28,1024,1.4027397523005989,,1.312648892402649,0.9566731452941896,1.312648892402649,2.377227783203125,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-08-25,28,2021-10-09,2024-07-28,1024,1.3631671656862885,,1.3849650621414185,0.9278640747070312,1.3849650621414185,3.008690357208252,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-08-12,1,2021-10-23,2024-08-11,1024,1.3605475007659351,,1.3930339813232422,1.3166378736495972,1.3930339813232422,1.5634690523147583,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-08-18,7,2021-10-23,2024-08-11,1024,1.416166614840039,,1.410372018814087,1.1229760646820068,1.410372018814087,2.1366493701934814,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-08-25,14,2021-10-23,2024-08-11,1024,1.3631671656862885,,1.376707911491394,1.0172600746154783,1.376707911491394,2.612971305847168,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-09-08,28,2021-10-23,2024-08-11,1024,1.6202049003485244,,1.3766993284225464,0.935195803642273,1.3766993284225464,3.412036657333374,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-08-26,1,2021-11-06,2024-08-25,1024,1.3914748662434204,,1.359175682067871,1.243297815322876,1.359175682067871,1.569521427154541,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-09-01,7,2021-11-06,2024-08-25,1024,1.3996043124938855,,1.3251981735229492,1.020665168762207,1.3251981735229492,1.8565924167633057,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-09-08,14,2021-11-06,2024-08-25,1024,1.6202049003485244,,1.3287413120269775,0.9625248908996582,1.3287413120269775,2.3253631591796875,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-09-22,28,2021-11-06,2024-08-25,1024,1.6091733780216222,,1.3639254570007324,0.935837745666504,1.3639254570007324,2.9898176193237305,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-09-09,1,2021-11-20,2024-09-08,1024,1.6765858888720373,,1.683876872062683,1.505185604095459,1.683876872062683,1.9910759925842283,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-09-15,7,2021-11-20,2024-09-08,1024,1.6285206646679464,,1.5854027271270752,1.1548278331756592,1.5854027271270752,2.1747848987579346,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-09-22,14,2021-11-20,2024-09-08,1024,1.6091733780216222,,1.499415636062622,1.0520784854888916,1.499415636062622,2.3011231422424316,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-10-06,28,2021-11-20,2024-09-08,1024,1.7900671252099274,,1.4855058193206787,1.0192649364471436,1.4855058193206787,2.5888655185699463,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-23,1,2021-12-04,2024-09-22,1024,1.4757281833403155,,1.5375514030456543,1.3810700178146362,1.5375514030456543,1.7336145639419556,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-29,7,2021-12-04,2024-09-22,1024,1.7501450653023112,,1.5206396579742432,1.1739413738250732,1.5206396579742432,2.067863702774048,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon
