date,statistic,value,station_count,station_ids,source_files,source_rows,row_count
2023-07-27,mean,1.519,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,82; 23; 449,3
2023-07-27,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,82; 23; 449,3
2023-07-28,max,2.9,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,83; 24; 450,3
2023-07-28,mean,1.0,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,83; 24; 450,3
2023-07-28,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,83; 24; 450,3
2023-07-29,max,3.6,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,84; 25; 451,3
2023-07-29,mean,1.367,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,84; 25; 451,3
2023-07-29,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,84; 25; 451,3
2023-07-30,max,3.2,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,85; 26; 452,3
2023-07-30,mean,1.017,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,85; 26; 452,3
2023-07-30,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,85; 26; 452,3
2023-07-31,max,3.3,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,86; 27; 453,3
2023-07-31,mean,1.477,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,86; 27; 453,3
2023-07-31,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,86; 27; 453,3
2023-08-01,max,3.9,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,87; 28; 454,3
2023-08-01,mean,1.929,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,87; 28; 454,3
2023-08-01,min,1.2,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,87; 28; 454,3
2023-08-02,max,3.3,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,88; 29; 455,3
2023-08-02,mean,1.538,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,88; 29; 455,3
2023-08-02,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,88; 29; 455,3
2023-08-03,max,3.5,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,89; 30; 456,3
2023-08-03,mean,1.169,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,89; 30; 456,3
2023-08-03,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,89; 30; 456,3
2023-08-04,max,3.8,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,90; 31; 457,3
2023-08-04,mean,1.017,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,90; 31; 457,3
2023-08-04,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,90; 31; 457,3
2023-08-05,max,3.2,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,91; 32; 458,3
2023-08-05,mean,1.073,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,91; 32; 458,3
2023-08-05,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,91; 32; 458,3
2023-08-06,max,2.7,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,92; 33; 459,3
2023-08-06,mean,0.988,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,92; 33; 459,3
2023-08-06,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (3).xls; raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,92; 33; 459,3
2023-08-07,max,4.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 460,2
2023-08-07,mean,1.21,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 460,2
2023-08-07,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 460,2
2023-08-08,max,23.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 461,2
2023-08-08,mean,1.529,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 461,2
2023-08-08,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 461,2
2023-08-09,max,2.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 462,2
2023-08-09,mean,1.31,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 462,2
2023-08-09,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 462,2
2023-08-10,max,2.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 463,2
2023-08-10,mean,1.619,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 463,2
2023-08-10,min,0.8,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 463,2
2023-08-11,max,2.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 464,2
2023-08-11,mean,1.467,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 464,2
2023-08-11,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 464,2
2023-08-12,max,14.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 465,2
2023-08-12,mean,1.885,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 465,2
2023-08-12,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 465,2
2023-08-13,max,4.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 466,2
2023-08-13,mean,1.038,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 466,2
2023-08-13,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 466,2
2023-08-14,max,2.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 467,2
2023-08-14,mean,0.696,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 467,2
2023-08-14,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 467,2
2023-08-15,max,2.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 468,2
2023-08-15,mean,1.092,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 468,2
2023-08-15,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 468,2
2023-08-16,max,3.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 469,2
2023-08-16,mean,1.61,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 469,2
2023-08-16,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 469,2
2023-08-17,max,2.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 470,2
2023-08-17,mean,1.254,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 470,2
2023-08-17,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 470,2
2023-08-18,max,2.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 471,2
2023-08-18,mean,1.173,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 471,2
2023-08-18,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 471,2
2023-08-19,max,3.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 472,2
2023-08-19,mean,1.508,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 472,2
2023-08-19,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 472,2
2023-08-20,max,2.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 473,2
2023-08-20,mean,1.327,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 473,2
2023-08-20,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 473,2
2023-08-21,max,1.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 474,2
2023-08-21,mean,1.354,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 474,2
2023-08-21,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 474,2
2023-08-22,max,2.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 475,2
2023-08-22,mean,1.481,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 475,2
2023-08-22,min,0.8,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 475,2
2023-08-23,max,2.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 476,2
2023-08-23,mean,1.254,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 476,2
2023-08-23,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 476,2
2023-08-24,max,8.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,51; 477,2
2023-08-24,mean,1.131,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,51; 477,2
2023-08-25,max,2.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 478,2
2023-08-25,mean,0.848,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 478,2
2023-08-25,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 478,2
2023-08-26,max,2.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 479,2
2023-08-26,mean,0.765,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 479,2
2023-08-26,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 479,2
2023-08-27,max,2.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 480,2
2023-08-27,mean,1.004,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 480,2
2023-08-27,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 480,2
2023-08-28,max,3.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 481,2
2023-08-28,mean,1.735,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 481,2
2023-08-28,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 481,2
2023-08-29,max,12.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 482,2
2023-08-29,mean,2.283,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 482,2
2023-08-29,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 482,2
2023-08-30,max,3.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 483,2
2023-08-30,mean,2.017,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 483,2
2023-08-30,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 483,2
2023-08-31,max,11.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 484,2
2023-08-31,mean,2.798,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 484,2
2023-08-31,min,1.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 484,2
2023-09-01,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,59; 485,2
2023-09-01,mean,1.962,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,59; 485,2
2023-09-01,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,59; 485,2
2023-09-02,max,4.5,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,60; 486,2
2023-09-02,mean,1.427,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,60; 486,2
2023-09-02,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,60; 486,2
2023-09-03,max,2.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,61; 487,2
2023-09-03,mean,1.294,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,61; 487,2
2023-09-03,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,61; 487,2
2023-09-04,max,3.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,62; 488,2
2023-09-04,mean,1.613,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,62; 488,2
2023-09-04,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,62; 488,2
2023-09-05,max,27.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,63; 489,2
2023-09-05,mean,3.433,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,63; 489,2
2023-09-05,min,1.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,63; 489,2
2023-09-06,max,6.8,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,64; 490,2
2023-09-06,mean,2.696,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,64; 490,2
2023-09-06,min,0.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,64; 490,2
2023-09-07,max,6.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,65; 491,2
2023-09-07,mean,2.612,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,65; 491,2
2023-09-07,min,1.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,65; 491,2
2023-09-08,max,5.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,66; 492,2
2023-09-08,mean,1.781,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,66; 492,2
2023-09-08,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,66; 492,2
2023-09-09,max,3.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,67; 493,2
2023-09-09,mean,2.127,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,67; 493,2
2023-09-09,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,67; 493,2
2023-09-10,max,3.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,68; 494,2
2023-09-10,mean,2.283,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,68; 494,2
2023-09-10,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,68; 494,2
2023-09-11,max,3.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,69; 495,2
2023-09-11,mean,1.956,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,69; 495,2
2023-09-11,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,69; 495,2
2023-09-12,max,3.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,70; 496,2
2023-09-12,mean,1.355,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,70; 496,2
2023-09-12,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,70; 496,2
2023-09-13,max,2.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,71; 497,2
2023-09-13,mean,1.227,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,71; 497,2
2023-09-13,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,71; 497,2
2023-09-14,max,3.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,72; 498,2
2023-09-14,mean,2.365,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,72; 498,2
2023-09-14,min,1.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,72; 498,2
2023-09-15,max,3.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,73; 499,2
2023-09-15,mean,2.423,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,73; 499,2
2023-09-15,min,1.8,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,73; 499,2
2023-09-16,max,2.9,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,74; 500,2
2023-09-16,mean,2.081,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,74; 500,2
2023-09-16,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,74; 500,2
2023-09-17,max,2.8,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,75; 501,2
2023-09-17,mean,1.415,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,75; 501,2
2023-09-17,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,75; 501,2
2023-09-18,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,76; 502,2
2023-09-18,mean,0.979,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,76; 502,2
2023-09-18,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,76; 502,2
2023-09-19,max,2.7,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,77; 503,2
2023-09-19,mean,0.66,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,77; 503,2
2023-09-19,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,77; 503,2
2023-09-20,max,2.4,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,78; 504,2
2023-09-20,mean,1.279,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,78; 504,2
2023-09-20,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,78; 504,2
2023-09-21,max,4.1,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,79; 505,2
2023-09-21,mean,1.25,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,79; 505,2
2023-09-21,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,79; 505,2
2023-09-22,max,3.0,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,80; 506,2
2023-09-22,mean,1.785,2,la_poza; pucon,raw_data/la_poza/la poza (4).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,80; 506,2
