run_id,station_id,station_name,model,model_family,model_identifier,model_version,origin_date,target_date,horizon,context_start,context_end,context_length_used,y_true,y_true_observed,y_pred,q10,q50,q90,target_is_direct_observation,target_is_imputed,target_imputation_method,target_is_iqr_outlier,target_is_outlier_removed,prediction_source,training_site,evaluation_site
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-23,1,2022-08-22,2024-09-22,763,1.161842466458077,,1.1808075904846191,1.099520921707153,1.1808075904846191,1.2803683280944824,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-29,7,2022-08-22,2024-09-22,763,1.376430896595819,,1.183079957962036,0.9037015438079834,1.183079957962036,1.533942461013794,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-10-06,14,2022-08-22,2024-09-22,763,1.6446427163369362,,1.198645830154419,0.788815975189209,1.198645830154419,1.737324595451355,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-10-20,28,2022-08-22,2024-09-22,763,1.8061136822118211,,1.2264679670333862,0.6791568994522095,1.2264679670333862,1.981228590011597,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-10-07,1,2022-08-22,2024-10-06,777,1.7605558579429248,,1.6727194786071775,1.5457414388656616,1.6727194786071775,1.782612681388855,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-10-13,7,2022-08-22,2024-10-06,777,1.8628488893058353,,1.6737726926803589,1.2299315929412842,1.6737726926803589,2.1406285762786865,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-10-20,14,2022-08-22,2024-10-06,777,1.8061136822118211,,1.6147421598434448,1.0408809185028076,1.6147421598434448,2.3092076778411865,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-11-03,28,2022-08-22,2024-10-06,777,1.7438644129831542,,1.5159341096878052,0.8559470772743225,1.5159341096878052,2.475914716720581,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-10-21,1,2022-08-22,2024-10-20,791,1.7939856283632754,,1.8140279054641724,1.702699899673462,1.8140279054641724,1.904346585273743,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-10-27,7,2022-08-22,2024-10-20,791,1.7923348038788725,,1.7887022495269775,1.417913556098938,1.7887022495269775,2.1104350090026855,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-11-03,14,2022-08-22,2024-10-20,791,1.7438644129831542,,1.7554481029510498,1.1976966857910156,1.7554481029510498,2.272191047668457,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-11-17,28,2022-08-22,2024-10-20,791,1.5258714502319348,,1.6565184593200684,0.8801865577697754,1.6565184593200684,2.492755889892578,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-11-04,1,2022-08-22,2024-11-03,805,1.7360720723730054,,1.7499148845672607,1.65871000289917,1.7499148845672607,1.8362798690795896,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-11-10,7,2022-08-22,2024-11-03,805,1.738545867549986,,1.7458562850952148,1.3990715742111206,1.7458562850952148,2.063421726226806,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-11-17,14,2022-08-22,2024-11-03,805,1.5258714502319348,,1.705867886543274,1.213764190673828,1.705867886543274,2.19301438331604,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-12-01,28,2022-08-22,2024-11-03,805,1.088723692715156,,1.6270369291305542,1.0036413669586182,1.6270369291305542,2.3529767990112305,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-17,2024-11-18,1,2022-08-22,2024-11-17,819,1.402421176466638,,1.4639530181884766,1.362657070159912,1.4639530181884766,1.5965496301651,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-17,2024-11-24,7,2022-08-22,2024-11-17,819,1.140468177393455,,1.4258551597595217,1.0746723413467407,1.4258551597595217,1.8068203926086424,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-17,2024-12-01,14,2022-08-22,2024-11-17,819,1.088723692715156,,1.3817429542541504,0.9242106676101683,1.3817429542541504,1.963112235069275,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-17,2024-12-15,28,2022-08-22,2024-11-17,819,0.9344397536105096,,1.3615126609802246,0.7658239603042603,1.3615126609802246,2.1902096271514893,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-12-01,2024-12-02,1,2022-08-22,2024-12-01,833,1.0649157939821698,,1.0565338134765625,0.98573637008667,1.0565338134765625,1.139917016029358,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-12-01,2024-12-08,7,2022-08-22,2024-12-01,833,1.0161535970880582,,1.064350962638855,0.8076685667037964,1.064350962638855,1.3810677528381348,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-12-01,2024-12-15,14,2022-08-22,2024-12-01,833,0.9344397536105096,,1.0704631805419922,0.680465579032898,1.0704631805419922,1.5545419454574585,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T161849Z,la_poza,La Poza,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-12-01,2024-12-29,28,2022-08-22,2024-12-01,833,0.333,0.333,1.1495416164398191,0.5946668386459351,1.1495416164398191,1.8682891130447388,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T162027Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2023-12-31,2024-01-01,1,2022-08-22,2023-12-31,497,1.8794465184485616,,1.3969838619232178e-08,1.3969838619232178e-08,1.3969838619232178e-08,0.7514662742614746,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T162027Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2023-12-31,2024-01-07,7,2022-08-22,2023-12-31,497,1.787392362576436,,1.3969838619232178e-08,1.3969838619232178e-08,1.3969838619232178e-08,0.8247800469398499,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T162027Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2023-12-31,2024-01-14,14,2022-08-22,2023-12-31,497,1.6397477979400483,,1.3969838619232178e-08,1.3969838619232178e-08,1.3969838619232178e-08,0.8431085348129272,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T162027Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2023-12-31,2024-01-28,28,2022-08-22,2023-12-31,497,2.6953384284643818,,1.3969838619232178e-08,1.3969838619232178e-08,1.3969838619232178e-08,0.905425190925598,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-14,2024-01-15,1,2022-08-22,2024-01-14,511,1.616159472104104,,1.614948034286499,1.5986878871917725,1.6129968166351318,1.6390128135681152,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-14,2024-01-21,7,2022-08-22,2024-01-14,511,1.982353759297454,,1.475111484527588,1.372348070144653,1.4894204139709473,1.6077935695648191,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-14,2024-01-28,14,2022-08-22,2024-01-14,511,2.6953384284643818,,1.2890965938568115,1.0562527179718018,1.333323955535889,1.5648670196533203,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-14,2024-02-11,28,2022-08-22,2024-01-14,511,3.858,3.858,0.9684484601020812,2.4786634966744714e-08,1.0861711502075195,1.6103951930999756,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-28,2024-01-29,1,2022-08-22,2024-01-28,525,2.794337682531354,,2.796560525894165,2.7691500186920166,2.8042914867401123,2.825376272201538,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-28,2024-02-04,7,2022-08-22,2024-01-28,525,3.4180108642524667,,3.3609325885772705,3.032008409500122,3.2962722778320312,3.7221875190734863,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-28,2024-02-11,14,2022-08-22,2024-01-28,525,3.858,3.858,3.8971920013427734,3.0896403789520264,3.682828664779663,4.81579065322876,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-01-28,2024-02-25,28,2022-08-22,2024-01-28,525,1.448,1.448,4.76870059967041,2.918149709701538,4.582450866699219,6.456195831298828,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-11,2024-02-12,1,2022-08-22,2024-02-11,539,3.533,3.533,4.122798442840576,3.7697603702545166,4.14174222946167,4.379397392272949,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-11,2024-02-18,7,2022-08-22,2024-02-11,539,2.796,2.796,4.358731746673584,3.712929964065552,4.236459732055664,5.13886022567749,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-11,2024-02-25,14,2022-08-22,2024-02-11,539,1.448,1.448,4.307928562164307,3.253118991851806,3.8834214210510254,5.5280632972717285,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-11,2024-03-10,28,2022-08-22,2024-02-11,539,0.356,0.356,4.316539287567139,2.843250036239624,3.9092535972595215,6.514848709106445,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-25,2024-02-26,1,2022-08-22,2024-02-25,553,1.504,1.504,1.248432755470276,1.1275018453598022,1.235983967781067,1.4298288822174072,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-25,2024-03-03,7,2022-08-22,2024-02-25,553,1.021,1.021,1.0021250247955322,0.2276344746351242,0.9425488710403442,1.797956466674805,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-25,2024-03-10,14,2022-08-22,2024-02-25,553,0.356,0.356,1.1355046033859253,0.2276344746351242,0.8625211715698242,2.2621171474456787,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-02-25,2024-03-24,28,2022-08-22,2024-02-25,553,0.442,0.442,1.1719616651535034,3.388705138718251e-08,1.0136847496032717,1.9562337398529053,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-10,2024-03-11,1,2022-08-22,2024-03-10,567,0.363,0.363,0.305791288614273,0.2452619075775146,0.3301602602005005,0.3631762862205505,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-10,2024-03-17,7,2022-08-22,2024-03-10,567,0.54,0.54,0.2153902798891067,2.9957888614262635e-08,0.220106840133667,0.3993367254734039,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-10,2024-03-24,14,2022-08-22,2024-03-10,567,0.442,0.442,0.1886630058288574,2.9957888614262635e-08,2.9957888614262635e-08,0.3631762862205505,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-10,2024-04-07,28,2022-08-22,2024-03-10,567,0.975,0.975,0.1729411035776138,2.9957888614262635e-08,2.9957888614262635e-08,0.3820426762104034,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-24,2024-03-25,1,2022-08-22,2024-03-24,581,0.546,0.546,0.4666413366794586,0.330853521823883,0.434245228767395,0.627243161201477,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-24,2024-03-31,7,2022-08-22,2024-03-24,581,0.696,0.696,0.5114444494247437,0.2288403660058975,0.5031730532646179,0.5982934832572937,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-24,2024-04-07,14,2022-08-22,2024-03-24,581,0.975,0.975,0.5362583994865417,0.0951204076409339,0.4480307996273041,0.9374185800552368,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-03-24,2024-04-21,28,2022-08-22,2024-03-24,581,1.569,1.569,0.6196610331535339,0.202647790312767,0.3653174340724945,1.1910728216171265,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-07,2024-04-08,1,2022-08-22,2024-04-07,595,0.84,0.84,1.0017282962799072,0.8354036211967468,1.0332292318344116,1.17309308052063,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-07,2024-04-14,7,2022-08-22,2024-04-07,595,0.356,0.356,0.8694244623184204,0.5531556010246277,0.8568241596221924,1.1088314056396484,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-07,2024-04-21,14,2022-08-22,2024-04-07,595,1.569,1.569,0.6797891855239868,0.2709076702594757,0.5859165191650391,1.118911623954773,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-07,2024-05-05,28,2022-08-22,2024-04-07,595,0.731,0.731,0.8738347291946411,0.3767506182193756,0.5544157028198242,1.4162802696228027,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-21,2024-04-22,1,2022-08-22,2024-04-21,609,1.508,1.508,1.6179096698760986,1.506350040435791,1.6173194646835327,1.7377331256866455,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-21,2024-04-28,7,2022-08-22,2024-04-21,609,0.698,0.698,1.6550962924957275,0.9267122745513916,1.5169748067855835,2.3905632495880127,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-21,2024-05-05,14,2022-08-22,2024-04-21,609,0.731,0.731,1.737142562866211,0.7390087246894836,1.5346826314926147,3.0398521423339844,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-04-21,2024-05-19,28,2022-08-22,2024-04-21,609,0.8421150233629702,,1.763114333152771,0.3872122466564178,1.40482497215271,3.5710885524749756,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-05,2024-05-06,1,2022-08-22,2024-05-05,623,0.802,0.802,0.7321122288703918,0.5669405460357666,0.7309961915016174,0.907328188419342,True,False,observed,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-05,2024-05-12,7,2022-08-22,2024-05-05,623,1.1162654759460522,,0.8186041116714478,0.3917246758937835,0.8816595077514648,1.161781668663025,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-05,2024-05-19,14,2022-08-22,2024-05-05,623,0.8421150233629702,,0.8085598945617676,0.303558737039566,0.7309961318969727,1.534533977508545,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-05,2024-06-02,28,2022-08-22,2024-05-05,623,0.9414417557499888,,0.8303223848342896,0.3638240694999695,0.7756372094154358,1.4050750732421875,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-19,2024-05-20,1,2022-08-22,2024-05-19,637,0.8343801585533606,,0.8041675686836243,0.763716459274292,0.8036282062530518,0.843539834022522,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-19,2024-05-26,7,2022-08-22,2024-05-19,637,0.7909136694601437,,0.6229466795921326,0.3926451802253723,0.6364303827285767,0.8489334583282471,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-19,2024-06-02,14,2022-08-22,2024-05-19,637,0.9414417557499888,,0.5425838232040405,0.0949252247810363,0.485412985086441,1.0754594802856443,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-05-19,2024-06-16,28,2022-08-22,2024-05-19,637,0.9510952870239848,,0.5032114386558533,0.0625643581151962,0.3829368948936462,1.1035054922103882,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-02,2024-06-03,1,2022-08-22,2024-06-02,651,0.9721989655177592,,0.9660270810127258,0.9525524377822876,0.9639540910720824,0.9846842288970948,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-02,2024-06-09,7,2022-08-22,2024-06-02,651,0.9337816135370316,,1.0987002849578855,0.9017634391784668,1.057240009307861,1.2894182205200195,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-02,2024-06-16,14,2022-08-22,2024-06-02,651,0.9510952870239848,,1.1785115003585815,0.7452505230903625,1.0831526517868042,1.638721942901611,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-02,2024-06-30,28,2022-08-22,2024-06-02,651,0.8669137253751495,,1.053612232208252,0.6177598237991333,0.9535889625549316,1.597261667251587,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-16,2024-06-17,1,2022-08-22,2024-06-16,665,0.9023188281553508,,0.8696044683456421,0.7882527709007263,0.8842579126358032,0.9297340512275696,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-16,2024-06-23,7,2022-08-22,2024-06-16,665,0.8498762765185655,,0.6902265548706055,0.3153011202812195,0.6821418404579163,1.0075488090515137,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-16,2024-06-30,14,2022-08-22,2024-06-16,665,0.8669137253751495,,0.6316128969192505,0.2354652881622314,0.5356076955795288,1.1581252813339231,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-16,2024-07-14,28,2022-08-22,2024-06-16,665,1.0213374230810437,,0.603821873664856,0.0010105934925377,0.5305547714233398,0.9186177849769592,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-30,2024-07-01,1,2022-08-22,2024-06-30,679,0.903173294797992,,0.8824979662895203,0.862865149974823,0.8736632466316223,0.8952593803405762,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-30,2024-07-07,7,2022-08-22,2024-06-30,679,1.0384524427805084,,0.9315800666809082,0.8098563551902771,0.9276535511016846,1.016001582145691,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-30,2024-07-14,14,2022-08-22,2024-06-30,679,1.0213374230810437,,0.9580845832824708,0.6969673037528992,0.922745406627655,1.3016600608825684,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
foundation_20260531T165846Z,la_poza,La Poza,Chronos Large,chronos,amazon/chronos-t5-large,2.2.2,2024-06-30,2024-07-28,28,2022-08-22,2024-06-30,679,0.9321919294806824,,1.1259456872940063,0.666536271572113,1.0896248817443848,1.4636313915252686,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,la_poza,la_poza
